Model,Adipose,Adrenal,Artery,Brain,Esophagus,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas,Pituitary,Salivary,Skin,Stomach,Thyroid,Conventional
DUSP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05475488
DUSP29,0,0,0,0,0,0,0,0,0,0,0,0.2152633,0,0,0,0,0,0,-0.00702425
DUSP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004141833
DUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007353598
DXO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04652009
DYNC1H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01483401
DYNLT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01820369
DYNLT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04076157
EBAG9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBI3_IL27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1679265
ECE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139367
ECHDC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05161484
ECHS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467609
ECI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03812682
ECM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03753495
ECSCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07058504
EDA2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157512
EDAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008383681
EDDM3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04496837
EDEM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001648923
EDF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01541014
EDIL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02839875
EDN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1132721
EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01350115
EEF1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09896758
EFCAB14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFCAB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01189974
EFEMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908023
EFHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2567627
EFNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03479324
EFNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2226239
EFNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02482754
EGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08379331
EGFL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03714087
EGFLAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02939288
EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5004921
EGLN1,0,0,0,0,0,0,0,0,0,0,0,1.0189735,0,0,0,0,0,0,-0.0527125
EHBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06189716
EHD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08119503
EIF1AX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05724738
EIF2AK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01131734
EIF2AK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08424977
EIF2S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04842168
EIF4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4EBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06833762
EIF4G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1155367
EIF4G3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003274051
EIF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005947377
EIF5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELAVL4,0,0,0,-0.03422968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225992
ELN,0,0,6.946337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646358
ELOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001615087
ELOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06725905
ENAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02326006
ENDOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1376059
ENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5487181
ENO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02911275
ENO2,0,0,0,0.26196912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04531773
ENO3,0,0,0,0,0,0,0,0,0,0,0,-1.8275938,0,0,0,0,0,0,-0.1251291
ENOPH1,0,0,0,-0.000786194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01752244
ENOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03183084
ENPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENPP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4066487
ENPP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1175706
ENPP6,0,0,0,-0.74586397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07436896
ENPP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02017726
ENSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02039979
ENTPD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02439289
ENTPD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08576231
ENTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02035333
EP300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1108455
EPB41L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02468835
EPCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05264185
EPGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03306144
EPHA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1814766
EPHA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01563257
EPHA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPHA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44826
EPHB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08065634
EPHB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134999
EPHX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179806
EPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06298597
EPO,0,0,0,0,0,0,0,0,0,-0.09833679,0,0,0,0,0,0,0,0,0.04318429
EPPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639436
EPS8L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3020337
ERBIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02069162
ERCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02356743
EREG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07046663
ERI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERMAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002425367
ERN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05594681
ERP29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03719674
ERP44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106008
ERVV-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01698012
ESAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02064392
ESPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02146172
ESR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08365459
ESYT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVI2B,0,0,0,0,0,0,0.29777113,0,0,0,0,0,0,0,0,0,0,0,0.04784707
EVI5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263134
EXOSC10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXTL1,0,0,0,0.141809333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002306345
EZR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06130022
F10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09190789
F11,0,0,0,0,0,0,0,0,0,0.24776353,0,0,0,0,0,0,0,0,0.03029063
F11R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2865569
F12,0,0,0,0,0,0,0,0,0,-0.14537179,0,0,0,0,0,0,0,0,-0.05180498
F13B,0,0,0,0,0,0,0,0,0,0.09557262,0,0,0,0,0,0,0,0,0.16363711
F2,0,0,0,0,0,0,0,0,0,-2.542046,0,0,0,0,0,0,0,0,0
F2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06501604
F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06551159
F7,0,0,0,0,0,0,0,0,0,-0.979035,0,0,0,0,0,0,0,0,0
F9,0,0,0,0,0,0,0,0,0,2.2339732,0,0,0,0,0,0,0,0,0.1741247
FABP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09721807
FABP2,0,0,0,0,0,0,0,-0.50932387,0,0,0,0,0,0,0,0,0,0,-0.04872017
FABP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005578407
FABP4,2.8173286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2964834
FABP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1084796
FABP6,0,0,0,0,0,0,0,0.08404467,0,0,0,0,0,0,0,0,0,0,-0.03016844
FABP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31548119,0,0,-0.08486779
FADD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM13A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08965332
FAM171A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000367545
FAM171B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06859005
FAM172A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04272506
FAM20A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01866953
FAM3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06377956
FAM3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198815
FAM3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256422
FAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4182713
FARSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04353945
FASLG,0,0,0,0,0,0,-3.6888762,0,0,0,0,0,0,0,0,0,0,0,-0.3214113
FBLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9955348
FBN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06921026
FBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01414263
FCAMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191843
FCAR,0,0,0,0,0,0,0.08882247,0,0,0,0,0,0,0,0,0,0,0,0
FCER1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05344896
FCER2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04812769
FCGR2A,0,0,0,0,0,0,0.18889955,0,0,0,0,0,0,0,0,0,0,0,0.06388443
FCGR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132017
FCGR3B,0,0,0,0,0,0,-0.7262356,0,0,0,0,0,0,0,0,0,0,0,0
FCN1,0,0,0,0,0,0,0.56435171,0,0,0,0,0,0,0,0,0,0,0,0.07512129
FCN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02728459
FCRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07177933
FCRL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088947
FCRL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01381246
FCRL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07239037
FCRL6,0,0,0,0,0,0,0.43859278,0,0,0,0,0,0,0,0,0,0,0,0.03477412
FCRLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04861987
FDX1,0,0.57522714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04859923
FDX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03515517
FEN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05944135
FES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08963735
FETUB,0,0,0,0,0,0,0,0,0,-2.2804171,0,0,0,0,0,0,0,0,-0.1194067
FGA,0,0,0,0,0,0,0,0,0,4.9214608,0,0,0,0,0,0,0,0,0.2918237
FGD3,0,0,0,0,0,0,-0.1066319,0,0,0,0,0,0,0,0,0,0,0,0
FGF12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01719091
FGF16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01868664
FGF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09049967
FGF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04680041
FGF20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04198194
FGF21,0,0,0,0,0,0,0,0,0,0.04501234,0,0,0,0,0,0,0,0,-0.01144356
FGF23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1621233
FGF3,0,0,0,-0.1483907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2522891
FGF6,0,0,0,0,0,0,0,0,0,0,0,0.1169743,0,0,0,0,0,0,0
FGF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01557551
FGF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223727
FGFBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135694
FGFBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05264429
FGFBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3516276
FGFR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGFR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04585193
FGL1,0,0,0,0,0,0,0,0,0,0.21794715,0,0,0,0,0,0,0,0,-0.06168974
FGR,0,0,0,0,0,0,-0.1220911,0,0,0,0,0,0,0,0,0,0,0,0
FH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02043916
FHIP2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04644723
FIS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07947975
FKBP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008591198
FKBP1B,0,0,0,0.41242946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003889691
FKBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467418
FKBP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKBPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03336773
FLI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007698208
FLRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07759485
FLT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08383672
FLT3LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3587847
FLT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233719
FMNL1,0,0,0,0,0,0,-0.52118285,0,0,0,0,0,0,0,0,0,0,0,-0.02161088
FMR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008109154
FNDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01591893
FNTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOLH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08028297
FOLR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06472017
FOLR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15074
FOLR3,0,0,0,0,0,0,-0.006534889,0,0,0,0,0,0,0,0,0,0,0,0.025001671
FOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03293751
FOSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01412267
FOXJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05726178
FOXO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01702429
FOXO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009159339
FRMD4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRMD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01761179
FRZB,0,0,0.5289338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1225669
FSHB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.827455,0,0,0,0,0.3824116
FST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479834
FSTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2796111
FSTL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2003422
FTCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03831292
FUCA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009197977
FUOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01742377
FURIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295954
FUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05260687
FUT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02422627
FUT3_FUT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007078111
FUT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001586015
FXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06372114
FXYD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06789977
FYB1,0,0,0,0,0,0,0.5238634,0,0,0,0,0,0,0,0,0,0,0,0.1492161
FZD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02218978
FZD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002974469
GABARAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01099547
GABARAPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRA4,0,0,0,-0.03739914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02824356
GAD1,0,0,0,-0.055562679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004836341
GAD2,0,0,0,0.01185091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03283292
GADD45B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GADD45GIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02430488
GAGE2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006440059
GAL,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9033917,0,0,0,0,0
GALNT10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331997
GALNT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALNT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05969165
GALNT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALNT7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1373771
GAMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04122036
GAPDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05175983
GART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04225637
GAS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4921397
GASK1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02105177
GAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4263842,0,0.0264197
GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1100121,0,0,0
GATD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1354577
GBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04469863
GBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005274897
GBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001743851
GBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02117241
GBP6,0,0,0,0,-0.3222231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,0,0,0,0,0,0,0,0,0,-0.47721366,0,0,0,0,0,0,0,0,-0.04437232
GCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCG,0,0,0,0,0,0,0,0,0,0,0,0,-0.39300978,0,0,0,0,0,-0.03951111
GCHFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1618299
GCLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCNT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04214637
GDF15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6136553
GDF2,0,0,0,0,0,0,0,0,0,-0.79407894,0,0,0,0,0,0,0,0,-0.05843382
GDNF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000568128
GET3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03736145
GFAP,0,0,0,3.2618181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8408914
GFER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFOD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003714269
GFRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4270002
GFRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04855151
GFRA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3510807
GGA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01319661
GGACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974182
GGT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01854458
GGT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1141871
GH1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02393083,0,0,0,0,0.02589974
GH2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19413579,0,0,0,0,-0.00412802
